{
  {specialConditions={},result="Tolerant",allele2="Rocky",allele1="Diligent",chance=12.0},
  {specialConditions={},result="Galvanized",allele2="Resilient",allele1="Wintry",chance=5.0},
  {specialConditions={},result="Common",allele2="Marshy",allele1="Forest",chance=15.0},
  {specialConditions={"Occurs within a plains biome."},result="Sheepish",allele2="Skulking",allele1="Porcine",chance=13.0},
  {specialConditions={},result="Sugary",allele2="Sweetened",allele1="Rural",chance=15.0},
  {specialConditions={"Requires Lead Block as a foundation."},result="Plumbum",allele2="Common",allele1="Stannum",chance=10.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Attuned",chance=15.0},
  {specialConditions={"Requires Entropy Crystal Cluster as a foundation."},result="Chaotic",allele2="Supernatural",allele1="Ethereal",chance=8.0},
  {specialConditions={},result="Arid",allele2="Frugal",allele1="Forest",chance=10.0},
  {specialConditions={},result="Common",allele2="Forest",allele1="Sorcerous",chance=15.0},
  {specialConditions={},result="Blutonium",allele2="Yellorium",allele1="Cyanite",chance=5.0},
  {specialConditions={},result="Spatial",allele2="Abnormal",allele1="Hermitic",chance=5.0},
  {specialConditions={"Requires α Centauri Bb Surface Block as a foundation.","Required Dimension aCentauri"},result="aCentauri",allele2="Infinity Catalyst",allele1="Centauri",chance=3.0},
  {specialConditions={"Requires Unstable Ingot Block as a foundation."},result="Unstable",allele2="Iron",allele1="Diamond",chance=3.0},
  {specialConditions={"Requires Pluto Surface Ice as a foundation.","Required Dimension Pluto"},result="Pluto",allele2="Plutonium",allele1="Neptune",chance=5.0},
  {specialConditions={},result="Tea",allele2="Ash",allele1="Fertilizer",chance=10.0},
  {specialConditions={},result="Common",allele2="Forest",allele1="Unusual",chance=15.0},
  {specialConditions={},result="Cultivated",allele2="Wintry",allele1="Common",chance=12.0},
  {specialConditions={},result="Resilient",allele2="Robust",allele1="Industrious",chance=6.0},
  {specialConditions={"Requires Arid humidity.","Requires Basic Essence Altar as a foundation.","Required Dimension End"},result="Dragon Essence",allele2="Arcane Shard",allele1="Ectoplasma",chance=4.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Embittered",chance=15.0},
  {specialConditions={},result="Red",allele2="Diligent",allele1="Common",chance=10.0},
  {specialConditions={"During the New Moon"},result="Flux",allele2="Empowering",allele1="Transmuting",chance=11.0},
  {specialConditions={"Requires Barnarda F Surface Block as a foundation.","Required Dimension Barnard F"},result="BarnardaF",allele2="Neutronium",allele1="Barnarda",chance=1.5},
  {specialConditions={},result="Sticky",allele2="Glutinous",allele1="Viscous",chance=8.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Meadows",chance=15.0},
  {specialConditions={"Requires Thauminite Block as a foundation."},result="Thauminite",allele2="Thaumium Dust",allele1="Ordered",chance=8.0},
  {specialConditions={},result="Excited",allele2="Cultivated",allele1="Valiant",chance=10.0},
  {specialConditions={},result="Cyanite",allele2="Yellorium",allele1="Nuclear",chance=5.0},
  {specialConditions={"Required Biome Tainted Land"},result="Tainted",allele2="Thaumic Shards",allele1="Thaumium Dust",chance=7.0},
  {specialConditions={"Requires Awakened Draconium Coil Block as a foundation."},result="Drake",allele2="Thauminite",allele1="Essentia",chance=5.0},
  {specialConditions={"Requires Block of Quantium as a foundation.","Required Dimension Venus"},result="Quantium",allele2="Osmium",allele1="Venus",chance=6.0},
  {specialConditions={},result="Sepia",allele2="Valiant",allele1="Marshy",chance=5.0},
  {specialConditions={"Requires Block of Shadow Metal as a foundation."},result="Shadow Metal",allele2="Void",allele1="Chaotic",chance=6.0},
  {specialConditions={},result="Caelestis",allele2="Unstable",allele1="Diamond",chance=10.0},
  {specialConditions={"Requires Miranda Surface Block as a foundation.","Required Dimension Miranda"},result="Miranda",allele2="Tin",allele1="Uranus",chance=10.0},
  {specialConditions={"Requires Hellish temperature."},result="Pyrotheum",allele2="Energy",allele1="Redstone",chance=4.0},
  {specialConditions={},result="Shadowed",allele2="Rocky",allele1="Sinister",chance=10.0},
  {specialConditions={"Requires Block of Redstone as a foundation."},result="Redstone",allele2="Demonic",allele1="Industrious",chance=10.0},
  {specialConditions={},result="Timely",allele2="Ethereal",allele1="Imperial",chance=8.0},
  {specialConditions={"Requires Icy temperature."},result="Helium",allele2="End Dust",allele1="Watery",chance=10.0},
  {specialConditions={},result="Pupil",allele2="Arcane",allele1="Monastic",chance=10.0},
  {specialConditions={"Requires temperature between Hot and Hellish.","Requires Arid humidity."},result="Frugal",allele2="Sinister",allele1="Modest",chance=16.0},
  {specialConditions={},result="Lustered",allele2="Resilient",allele1="Marshy",chance=5.0},
  {specialConditions={},result="Purple",allele2="Blue",allele1="Red",chance=10.0},
  {specialConditions={"Requires Icy temperature.","Requires Europa Surface Block as a foundation.","Required Dimension Europa"},result="Europa",allele2="Iron",allele1="Jupiter",chance=15.0},
  {specialConditions={"Requires Barnarda E Surface Block as a foundation.","Required Dimension Kuiper Belt"},result="Barnarda",allele2="Thorium",allele1="MakeMake",chance=1.5},
  {specialConditions={"Requires Damp humidity."},result="Naga",allele2="Imperial",allele1="Eldritch",chance=8.0},
  {specialConditions={},result="Common",allele2="Wintry",allele1="Attuned",chance=15.0},
  {specialConditions={"Requires Triton Surface Block as a foundation.","Required Dimension Triton"},result="Triton",allele2="Gold",allele1="Neptune",chance=7.0},
  {specialConditions={"Requires Warm temperature.","Requires Damp humidity."},result="Boggy",allele2="Miry",allele1="Marshy",chance=9.0},
  {specialConditions={"Requires Block of Emerald as a foundation."},result="Esmeraldi",allele2="Argentum",allele1="Austere",chance=6.0},
  {specialConditions={},result="Corroded",allele2="Resilient",allele1="Modest",chance=5.0},
  {specialConditions={},result="Spirit",allele2="Aware",allele1="Ethereal",chance=8.0},
  {specialConditions={},result="Brown",allele2="Diligent",allele1="Tropical",chance=10.0},
  {specialConditions={},result="Resinous",allele2="Primeval",allele1="Miry",chance=8.0},
  {specialConditions={"Requires Vega B Surface Block as a foundation.","Required Dimension Kuiper Belt"},result="Vega",allele2="Naquadah",allele1="MakeMake",chance=2.0},
  {specialConditions={"Requires Block of Diamond as a foundation."},result="Diamandi",allele2="Auric",allele1="Austere",chance=7.0},
  {specialConditions={"Requires Block of Diamond as a foundation."},result="Diamond",allele2="Coal",allele1="Certus",chance=3.0},
  {specialConditions={"Requires Block of Ruby as a foundation."},result="Ruby",allele2="Diamond",allele1="Redstone",chance=5.0},
  {specialConditions={},result="Enchanted",allele2="Charmed",allele1="Eldritch",chance=8.0},
  {specialConditions={"Requires Ceres Subsurface Block as a foundation.","Required Dimension Ceres"},result="Ceres",allele2="Meteoric Iron",allele1="Mars",chance=20.0},
  {specialConditions={},result="Common",allele2="Embittered",allele1="Wintry",chance=15.0},
  {specialConditions={},result="Fluix",allele2="Skystone",allele1="Certus",chance=17.0},
  {specialConditions={},result="Floral",allele2="Blossom",allele1="Botanic",chance=8.0},
  {specialConditions={},result="Valuable",allele2="Shining",allele1="Glittering",chance=2.0},
  {specialConditions={"Requires Cosmic Neutronium Block as a foundation."},result="Cosmic Neutronium",allele2="BarnardaF",allele1="Neutronium",chance=0.69999998807907},
  {specialConditions={"Requires Barnarda E Surface Block as a foundation.","Required Dimension Barnarda C"},result="BarnardaC",allele2="Americium",allele1="Barnarda",chance=1.5},
  {specialConditions={},result="Certus",allele2="Skystone",allele1="Silicon",chance=13.0},
  {specialConditions={},result="Scholarly",allele2="Pupil",allele1="Arcane",chance=8.0},
  {specialConditions={},result="Cyan",allele2="Green",allele1="Blue",chance=10.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Meadows",chance=15.0},
  {specialConditions={"Requires Block of Red Garnet as a foundation."},result="Red Garnet",allele2="Ruby",allele1="Diamond",chance=4.0},
  {specialConditions={},result="Common",allele2="Forest",allele1="Mystical",chance=15.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Marshy",chance=15.0},
  {specialConditions={"Requires Venus Surface Block as a foundation.","Required Dimension Venus"},result="Venus",allele2="Mithril",allele1="Jupiter",chance=12.5},
  {specialConditions={},result="Shining",allele2="Tarnished",allele1="Majestic",chance=2.0},
  {specialConditions={},result="Common",allele2="Wintry",allele1="Meadows",chance=15.0},
  {specialConditions={},result="Avenging",allele2="Vindictive",allele1="Vengeful",chance=4.0},
  {specialConditions={},result="Glutinous",allele2="Viscous",allele1="Exotic",chance=8.0},
  {specialConditions={},result="Mutable",allele2="Eldritch",allele1="Unusual",chance=12.0},
  {specialConditions={"Occurs within a nether biome."},result="Hateful",allele2="Eldritch",allele1="Infernal",chance=9.0},
  {specialConditions={"Requires Block of Manyullyn as a foundation."},result="Manyullyn",allele2="Cobalt",allele1="Ardite",chance=9.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Tropical",chance=15.0},
  {specialConditions={"Requires Copper Block as a foundation."},result="Copper",allele2="Clay",allele1="Majestic",chance=13.0},
  {specialConditions={"Requires Block of Naquadah as a foundation."},result="Naquadah",allele2="Iridium",allele1="Plutonium",chance=3.0},
  {specialConditions={},result="Arid",allele2="Frugal",allele1="Meadows",chance=10.0},
  {specialConditions={},result="Ruby",allele2="Lapis",allele1="Modest",chance=5.0},
  {specialConditions={},result="Common",allele2="Marshy",allele1="Unusual",chance=15.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Mystical",chance=15.0},
  {specialConditions={"Requires Block of Thaumium as a foundation.","Required Biome Magical Forest"},result="Thaumium Dust",allele2="Edenic",allele1="Ignis",chance=10.0},
  {specialConditions={"Requires Icy temperature."},result="Fluorine",allele2="Hydrogen",allele1="Nitrogen",chance=15.0},
  {specialConditions={},result="Lordly",allele2="Timely",allele1="Imperial",chance=8.0},
  {specialConditions={},result="Leaden",allele2="Resilient",allele1="Meadows",chance=5.0},
  {specialConditions={"Occurs between the Waxing Half and Waning Half"},result="Vis",allele2="Infernal",allele1="Ethereal",chance=9.0},
  {specialConditions={"Requires IC2 Coolant as a foundation.","Requires Icy temperature."},result="Coolant",allele2="Glacial",allele1="Icy",chance=10.0},
  {specialConditions={},result="Common",allele2="Marshy",allele1="Attuned",chance=15.0},
  {specialConditions={},result="Cultivated",allele2="Water",allele1="Common",chance=12.0},
  {specialConditions={"Requires Hot temperature.","Requires Block of Tricalcium Phosphate as a foundation."},result="Phosphorus",allele2="Ash",allele1="Apatite",chance=12.0},
  {specialConditions={"Requires Block of Black Plutonium as a foundation.","Required Dimension Pluto"},result="Black Plutonium",allele2="Plutonium",allele1="Pluto",chance=2.0},
  {specialConditions={},result="Lustered",allele2="Resilient",allele1="Forest",chance=5.0},
  {specialConditions={"Requires SpaceTime Frame Box (TileEntity) as a foundation.","Required Dimension Deep Dark"},result="Jaegermeister",allele2="Naquadria",allele1="Infinity Catalyst",chance=5.0},
  {specialConditions={"Occurs within a nether biome."},result="Smouldering",allele2="Hateful",allele1="Ghastly",chance=7.0},
  {specialConditions={},result="Nuclear",allele2="Galvanized",allele1="Unstable",chance=5.0},
  {specialConditions={"Occurs within a mountain biome."},result="Porcine",allele2="Skulking",allele1="Common",chance=12.0},
  {specialConditions={"Requires Certus Quartz Block as a foundation."},result="Certus",allele2="Lapis",allele1="Hermitic",chance=10.0},
  {specialConditions={},result="Lapis",allele2="Resilient",allele1="Imperial",chance=5.0},
  {specialConditions={},result="Walrus",allele2="Catty",allele1="Watery",chance=22.5},
  {specialConditions={"Requires Block of Firestone as a foundation."},result="Firestone",allele2="Ruby",allele1="Redstone",chance=4.0},
  {specialConditions={"Requires Block of Indium as a foundation.","Required Dimension Venus"},result="Indium",allele2="Osmium",allele1="Lead",chance=1.0},
  {specialConditions={},result="Vengeful",allele2="Vindictive",allele1="Monastic",chance=8.0},
  {specialConditions={},result="Common",allele2="Tropical",allele1="Meadows",chance=15.0},
  {specialConditions={},result="Ravening",allele2="Vis",allele1="Big Bad",chance=20.0},
  {specialConditions={},result="Common",allele2="Embittered",allele1="Tropical",chance=15.0},
  {specialConditions={"Requires Block of Iron as a foundation."},result="Iron",allele2="Copper",allele1="Tin",chance=13.0},
  {specialConditions={"Requires Icy temperature."},result="Krypton",allele2="Ur Ghast",allele1="Neon",chance=4.0},
  {specialConditions={"Requires Icy temperature."},result="Oxygen",allele2="Dragon Essence",allele1="Helium",chance=15.0},
  {specialConditions={},result="Abandoned",allele2="Nameless",allele1="Oblivion",chance=8.0},
  {specialConditions={},result="Cultivated",allele2="Marshy",allele1="Common",chance=12.0},
  {specialConditions={},result="Cultivated",allele2="Common",allele1="Sorcerous",chance=12.0},
  {specialConditions={"Requires Block of Enderium as a foundation."},result="Enderium",allele2="Phantasmal",allele1="Platinum",chance=3.0},
  {specialConditions={},result="Decomposing",allele2="Barren",allele1="Marshy",chance=15.0},
  {specialConditions={},result="Silicon",allele2="Ferrous",allele1="Skystone",chance=17.0},
  {specialConditions={"Requires Order Crystal Cluster as a foundation."},result="Ordered",allele2="Arcane",allele1="Ethereal",chance=8.0},
  {specialConditions={"Requires Block of Cobalt as a foundation."},result="Cobalt",allele2="Infernal",allele1="Imperial",chance=11.0},
  {specialConditions={"Requires Oberon Surface Block as a foundation.","Required Dimension Oberon"},result="Oberon",allele2="Iridium",allele1="Uranus",chance=10.0},
  {specialConditions={},result="Decaying",allele2="Desolate",allele1="Meadows",chance=15.0},
  {specialConditions={"Requires Lithium Frame Box as a foundation."},result="Lithium",allele2="Aluminium",allele1="Salt",chance=5.0},
  {specialConditions={"Requires Block of Apatite as a foundation."},result="Apatite",allele2="Coal",allele1="Ash",chance=10.0},
  {specialConditions={"Requires Lava as a foundation."},result="Firey",allele2="Ethereal",allele1="Supernatural",chance=14.0},
  {specialConditions={},result="Common",allele2="Embittered",allele1="Unusual",chance=15.0},
  {specialConditions={},result="Gnawing",allele2="Barren",allele1="Forest",chance=15.0},
  {specialConditions={"Requires Mysterious Crystal Block as a foundation.","Required Dimension Asteroids"},result="Neptune",allele2="Oriharukon",allele1="Uranus",chance=7.0},
  {specialConditions={"Requires Infinity Chest as a foundation."},result="Infinity",allele2="Cosmic Neutronium",allele1="Infinity Catalyst",chance=0.10000000149012},
  {specialConditions={},result="Tarnished",allele2="Resilient",allele1="Marshy",chance=5.0},
  {specialConditions={"Required Biome Undergarden"},result="Hydra",allele2="Ignis",allele1="Lich",chance=6.0},
  {specialConditions={},result="Cultivated",allele2="Modest",allele1="Common",chance=12.0},
  {specialConditions={"Occurs within a nether biome."},result="Fiendish",allele2="Cultivated",allele1="Sinister",chance=40.0},
  {specialConditions={"During the night."},result="Somnolent",allele2="Watery",allele1="Rooted",chance=16.0},
  {specialConditions={},result="Cultivated",allele2="Common",allele1="Attuned",chance=12.0},
  {specialConditions={},result="Yellow",allele2="Diligent",allele1="Modest",chance=10.0},
  {specialConditions={},result="Slate",allele2="Bleached",allele1="Ebony",chance=5.0},
  {specialConditions={"Requires Fluix Block as a foundation."},result="Fluix",allele2="Lapis",allele1="Redstone",chance=7.0},
  {specialConditions={"Requires Block of Stainless Steel as a foundation."},result="Stainless Steel",allele2="Steel",allele1="Chrome",chance=9.0},
  {specialConditions={},result="Amber",allele2="Saffron",allele1="Maroon",chance=5.0},
  {specialConditions={},result="Natural",allele2="Valiant",allele1="Tropical",chance=5.0},
  {specialConditions={"Occurs within a plains biome."},result="Neighsayer",allele2="Sheepish",allele1="Beefy",chance=12.0},
  {specialConditions={},result="Exotic",allele2="Tropical",allele1="Austere",chance=12.0},
  {specialConditions={},result="Unstable",allele2="Resilient",allele1="Prehistoric",chance=5.0},
  {specialConditions={},result="Esoteric",allele2="Eldritch",allele1="Cultivated",chance=10.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Rocky",chance=15.0},
  {specialConditions={},result="Lime",allele2="Green",allele1="White",chance=10.0},
  {specialConditions={},result="Eldritch",allele2="Cultivated",allele1="Sorcerous",chance=12.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Mystical",chance=15.0},
  {specialConditions={},result="Common",allele2="Modest",allele1="Forest",chance=15.0},
  {specialConditions={},result="Common",allele2="Embittered",allele1="Modest",chance=15.0},
  {specialConditions={"Occurs within a nether biome."},result="Fiendish",allele2="Embittered",allele1="Sinister",chance=40.0},
  {specialConditions={},result="Black",allele2="Diligent",allele1="White",chance=10.0},
  {specialConditions={},result="Orange",allele2="Red",allele1="Yellow",chance=10.0},
  {specialConditions={"Requires Mixed Crystal Cluster as a foundation."},result="Essentia",allele2="Wither",allele1="Shadow Metal",chance=5.0},
  {specialConditions={"Requires Lapis Lazuli Block as a foundation.","Requires Icy temperature.","Required Dimension Moon"},result="Lapotron",allele2="Energy",allele1="Lapis",chance=6.0},
  {specialConditions={},result="Galvanized",allele2="Resilient",allele1="Tropical",chance=5.0},
  {specialConditions={},result="Glowstone",allele2="Gold",allele1="Redstone",chance=10.0},
  {specialConditions={},result="Unweary",allele2="Cultivated",allele1="Diligent",chance=8.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Unusual",chance=15.0},
  {specialConditions={"Requires Congealed Green Slime as a foundation."},result="Slimeball",allele2="Clay",allele1="Marshy",chance=7.0},
  {specialConditions={},result="Acidic",allele2="Caustic",allele1="Corrosive",chance=4.0},
  {specialConditions={},result="Common",allele2="Embittered",allele1="Forest",chance=15.0},
  {specialConditions={},result="Elastic",allele2="Resinous",allele1="Distilled",chance=8.0},
  {specialConditions={},result="Gray",allele2="White",allele1="Black",chance=10.0},
  {specialConditions={},result="Cultivated",allele2="Tropical",allele1="Common",chance=12.0},
  {specialConditions={},result="Common",allele2="Embittered",allele1="Attuned",chance=15.0},
  {specialConditions={"Requires Bricks as a foundation."},result="Earthen",allele2="Ethereal",allele1="Supernatural",chance=14.0},
  {specialConditions={"Requires Copper Block as a foundation."},result="Cuprum",allele2="Meadows",allele1="Industrious",chance=12.0},
  {specialConditions={"Requires temperature between Hot and Hellish.","Requires Arid humidity."},result="Austere",allele2="Frugal",allele1="Modest",chance=8.0},
  {specialConditions={"Requires Dark Steel Block as a foundation."},result="Dark Steel",allele2="Demonic",allele1="Electrical Steel",chance=7.0},
  {specialConditions={},result="Robust",allele2="Tolerant",allele1="Unweary",chance=10.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Forest",chance=15.0},
  {specialConditions={},result="Blooming",allele2="Thriving",allele1="Industrious",chance=8.0},
  {specialConditions={},result="Nuclear",allele2="Corroded",allele1="Unstable",chance=5.0},
  {specialConditions={},result="Common",allele2="Modest",allele1="Mystical",chance=15.0},
  {specialConditions={"Requires Block of Plutonium 239 as a foundation."},result="Plutonium",allele2="Emerald",allele1="Uranium",chance=3.0},
  {specialConditions={"Requires Block of Gold as a foundation.","Requires Hot temperature."},result="Gold",allele2="Copper",allele1="Lead",chance=13.0},
  {specialConditions={},result="Oily",allele2="Primeval",allele1="Ocean",chance=8.0},
  {specialConditions={},result="Ashen",allele2="Bleached",allele1="Slate",chance=5.0},
  {specialConditions={},result="Common",allele2="Tropical",allele1="Attuned",chance=15.0},
  {specialConditions={},result="Cultivated",allele2="Meadows",allele1="Common",chance=12.0},
  {specialConditions={},result="Vindictive",allele2="Demonic",allele1="Monastic",chance=4.0},
  {specialConditions={},result="Oil",allele2="Sticky Resin",allele1="Coal",chance=4.0},
  {specialConditions={},result="Sweetened",allele2="Diligent",allele1="Valiant",chance=15.0},
  {specialConditions={"Requires α Centauri Bb Surface Block as a foundation.","Required Dimension Kuiper Belt"},result="Centauri",allele2="Desh",allele1="MakeMake",chance=3.0},
  {specialConditions={},result="Common",allele2="Marshy",allele1="Wintry",chance=15.0},
  {specialConditions={"Requires temperature between Hot and Hellish.","Requires Arid humidity."},result="Frugal",allele2="Fiendish",allele1="Modest",chance=10.0},
  {specialConditions={"Required Biome Magical Forest"},result="Thaumic Shards",allele2="Aqua",allele1="Thaumium Dust",chance=10.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Embittered",chance=15.0},
  {specialConditions={},result="Eldritch",allele2="Cultivated",allele1="Mystical",chance=12.0},
  {specialConditions={},result="Leaden",allele2="Resilient",allele1="Modest",chance=5.0},
  {specialConditions={"Occurs within a plains biome."},result="Farmerly",allele2="Unweary",allele1="Rural",chance=10.0},
  {specialConditions={"Requires Salis Mundus Block as a foundation.","Requires Icy temperature."},result="Snow Queen",allele2="Salis Mundus",allele1="Ur Ghast",chance=4.0},
  {specialConditions={},result="Prehistoric",allele2="Ancient",allele1="Primeval",chance=8.0},
  {specialConditions={},result="Distilled",allele2="Oily",allele1="Industrious",chance=8.0},
  {specialConditions={"Requires Block of Arsenic as a foundation."},result="Arsenic",allele2="Silver",allele1="Zinc",chance=10.0},
  {specialConditions={"Occurs within a plains biome."},result="Agrarian",allele2="Industrious",allele1="Farmerly",chance=6.0},
  {specialConditions={"Requires Short Mead as a foundation.","Occurs within biomes like: [ocean, hot]","Occurs within biomes like: [ocean, wet]","During the night.","Requires temperature between Warm and Hellish."},result="Scummy",allele2="Exotic",allele1="Agrarian",chance=2.0},
  {specialConditions={},result="Energetic",allele2="Excited",allele1="Diligent",chance=8.0},
  {specialConditions={"During the night."},result="Scummy",allele2="Exotic",allele1="Tipsy",chance=10.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Attuned",chance=15.0},
  {specialConditions={},result="Yellorium",allele2="Nuclear",allele1="Frugal",chance=5.0},
  {specialConditions={"Requires Block of Emerald as a foundation."},result="Emerald",allele2="Diamond",allele1="Olivine",chance=4.0},
  {specialConditions={},result="Common",allele2="Marshy",allele1="Modest",chance=15.0},
  {specialConditions={"Requires Water as a foundation."},result="Watery",allele2="Ethereal",allele1="Supernatural",chance=14.0},
  {specialConditions={},result="Forlorn",allele2="Abandoned",allele1="Nameless",chance=6.0},
  {specialConditions={"Occurs within a nether biome."},result="Sinister",allele2="Modest",allele1="Cultivated",chance=60.0},
  {specialConditions={"Occurs within a jungle biome."},result="Catty",allele2="Spidery",allele1="Poultry",chance=15.0},
  {specialConditions={},result="Diligent",allele2="Cultivated",allele1="Common",chance=10.0},
  {specialConditions={"Requires Icy temperature.","Requires Entropy Crystal Cluster as a foundation."},result="Chaos",allele2="Fire",allele1="Order",chance=15.0},
  {specialConditions={"Requires Water Crystal Cluster as a foundation."},result="Aqua",allele2="Watery",allele1="Watery",chance=8.0},
  {specialConditions={"Requires Block of Arcanite as a foundation.","Required Dimension Bedrock"},result="Indium",allele2="Osmium",allele1="Silver",chance=1.0},
  {specialConditions={},result="Common",allele2="Tropical",allele1="Mystical",chance=15.0},
  {specialConditions={"Occurs within a magical biome.","During the New Moon"},result="Pure",allele2="Rejuvenating",allele1="Transmuting",chance=8.0},
  {specialConditions={},result="Savant",allele2="Scholarly",allele1="Pupil",chance=6.0},
  {specialConditions={},result="Sapphire",allele2="Lapis",allele1="Water",chance=5.0},
  {specialConditions={},result="Sulfur",allele2="Peat",allele1="Ash",chance=15.0},
  {specialConditions={},result="Secluded",allele2="Austere",allele1="Monastic",chance=12.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Wintry",chance=15.0},
  {specialConditions={},result="Maroon",allele2="Valiant",allele1="Forest",chance=5.0},
  {specialConditions={"Requires Arid humidity.","Requires Laboratory Floor as a foundation.","Required Dimension End"},result="Arcane Shard",allele2="End Dust",allele1="Thaumic Shards",chance=5.0},
  {specialConditions={"Requires Icy temperature."},result="Hydrogen",allele2="Watery",allele1="Oxygen",chance=15.0},
  {specialConditions={},result="Peat",allele2="Clay",allele1="Rural",chance=10.0},
  {specialConditions={},result="Cultivated",allele2="Embittered",allele1="Common",chance=12.0},
  {specialConditions={"Better success between the Waning Gibbous and Waning Crescent."},result="Supernatural",allele2="Enchanted",allele1="Charmed",chance=8.0},
  {specialConditions={},result="Frigid",allele2="Diligent",allele1="Wintry",chance=10.0},
  {specialConditions={"Requires Block of Ledox as a foundation.","Required Dimension Europa"},result="Ledox",allele2="Lead",allele1="Callisto",chance=7.0},
  {specialConditions={"Occurs between December 21 and December 27."},result="Merry",allele2="Forest",allele1="Wintry",chance=10.0},
  {specialConditions={"Occurs within a forest biome."},result="Heroic",allele2="Valiant",allele1="Steadfast",chance=6.0},
  {specialConditions={},result="Nuclear",allele2="Rusty",allele1="Unstable",chance=5.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Modest",chance=15.0},
  {specialConditions={},result="Common",allele2="Wintry",allele1="Sorcerous",chance=15.0},
  {specialConditions={"Requires Block of Ardite as a foundation."},result="Ardite",allele2="Infernal",allele1="Industrious",chance=9.0},
  {specialConditions={},result="Vengeful",allele2="Vindictive",allele1="Demonic",chance=8.0},
  {specialConditions={},result="Common",allele2="Tropical",allele1="Forest",chance=15.0},
  {specialConditions={},result="Common",allele2="Water",allele1="Wintry",chance=15.0},
  {specialConditions={},result="Nuclear",allele2="Lustered",allele1="Unstable",chance=5.0},
  {specialConditions={"Requires Block of Zinc as a foundation."},result="Zinc",allele2="Tin",allele1="Iron",chance=13.0},
  {specialConditions={"Requires Block of Coal as a foundation."},result="Coal",allele2="Peat",allele1="Industrious",chance=9.0},
  {specialConditions={},result="Light Gray",allele2="White",allele1="Gray",chance=10.0},
  {specialConditions={},result="Aware",allele2="Attuned",allele1="Ethereal",chance=10.0},
  {specialConditions={"Requires Vibrant Alloy Block as a foundation.","Requires temperature between Hot and Hellish."},result="Vibrant Alloy",allele2="Phantasmal",allele1="Energetic Alloy",chance=6.0},
  {specialConditions={"Requires Energetic Alloy Block as a foundation."},result="Energetic Alloy",allele2="Demonic",allele1="Redstone Alloy",chance=9.0},
  {specialConditions={"Requires Icy temperature."},result="Cryotheum",allele2="Coolant",allele1="Redstone",chance=4.0},
  {specialConditions={"Requires Block of Nickel as a foundation."},result="Nickel",allele2="Copper",allele1="Iron",chance=13.0},
  {specialConditions={"Requires Icy temperature."},result="Neon",allele2="Hydra",allele1="Argon",chance=6.0},
  {specialConditions={},result="Light Blue",allele2="Blue",allele1="White",chance=10.0},
  {specialConditions={},result="Spirit",allele2="Aware",allele1="Attuned",chance=8.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Modest",chance=15.0},
  {specialConditions={},result="Ebony",allele2="Rocky",allele1="Valiant",chance=5.0},
  {specialConditions={"Requires Rubber Wood as a foundation."},result="Sticky Resin",allele2="Peat",allele1="Slimeball",chance=15.0},
  {specialConditions={},result="Rare Earth",allele2="Redstone",allele1="Fluorine",chance=10.0},
  {specialConditions={"Requires Block of Meteoric Iron as a foundation.","Required Dimension Moon"},result="Meteoric Iron",allele2="Iron",allele1="Space",chance=9.0},
  {specialConditions={"Requires Pulsating Iron Block as a foundation."},result="Pulsating Iron",allele2="Ender",allele1="Red Alloy",chance=9.0},
  {specialConditions={},result="Nuclear",allele2="Tarnished",allele1="Unstable",chance=5.0},
  {specialConditions={"Requires Decorative Oriharukon Block as a foundation.","Required Dimension Asteroids"},result="Uranus",allele2="Trinium",allele1="Saturn",chance=10.0},
  {specialConditions={"Requires Block of Neodymium as a foundation."},result="Neodymium",allele2="Iron",allele1="Rare Earth",chance=10.0},
  {specialConditions={},result="Common",allele2="Marshy",allele1="Tropical",chance=15.0},
  {specialConditions={"Better success during the Full Moon."},result="Empowering",allele2="Rejuvenating",allele1="Vis",chance=6.0},
  {specialConditions={"Occurs within a nether biome."},result="Sinister",allele2="Embittered",allele1="Cultivated",chance=60.0},
  {specialConditions={},result="Darkened",allele2="Rocky",allele1="Shadowed",chance=8.0},
  {specialConditions={},result="Majestic",allele2="Cultivated",allele1="Noble",chance=8.0},
  {specialConditions={},result="Edenic",allele2="Tropical",allele1="Exotic",chance=8.0},
  {specialConditions={},result="Batty",allele2="Windy",allele1="Skulking",chance=9.0},
  {specialConditions={},result="Doctoral",allele2="Lordly",allele1="Timely",chance=7.0},
  {specialConditions={},result="Common",allele2="Rocky",allele1="Sorcerous",chance=15.0},
  {specialConditions={},result="Soul",allele2="Spirit",allele1="Aware",chance=7.0},
